primary_key,match_key,date,time_of_day,name_team_A,name_team_B,gametime,score_team_A,score_team_B,odd_win_team_A,odd_draw,odd_win_team_B,prob_win_team_A,prob_draw,prob_win_team_B
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:24:13,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:24:13,Dynamo Dresden,FC Viktoria Köln,21',0,0,1.27,5.0,9.0,0.7167874015748031,0.182064,0.10114666666666666
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:24:13,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:24:13,Sudeva Delhi FC,FC Bengaluru United,90'+4,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:24:13,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:24:13,Phrae United,Ayutthaya United,90'+1,0,1,80.0,8.0,1.03,0.01127775,0.1127775,0.8759417475728155
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:24:13,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:24:13,Bandirmaspor,Tuzlaspor,85',1,1,4.7,1.4,6.0,0.19453404255319148,0.6530785714285714,0.152385
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:24:13,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:24:13,Ethio Electric SC,Oromia Police Fc,71',1,0,1.08,7.0,25.0,0.8350833333333333,0.12884142857142858,0.0360756
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:24:13,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:24:13,Skövde AIK,Trelleborgs FF,68',1,0,1.3,3.8,13.0,0.6934307692307692,0.2372263157894737,0.06934307692307692
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:24:13,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:24:13,FC Rosengaard 1917,Onsala BK,66',1,1,2.1,2.2,6.0,0.43392380952380954,0.4142,0.15187333333333333
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:24:13,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:24:13,Pattaya United FC,Chanthaburi,66',1,1,2.2,2.1,6.0,0.4142,0.43392380952380954,0.15187333333333333
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:24:13,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:24:13,Roea (F),Vålerenga (F),65',0,2,70.0,18.0,1.0,0.013353142857142857,0.051928888888888886,0.93472
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:24:27,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:24:27,Istanbulspor AS,Fatih Karagümrük,81',0,0,11.0,1.65,2.55,0.08347,0.5564666666666668,0.3600666666666667
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:24:27,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:24:27,1. FC Kaiserslautern,SV Wehen Wies.,66',1,0,1.22,5.0,15.0,0.7545245901639345,0.184104,0.061368
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:24:27,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:24:27,Fortuna Düsseldorf,Greuther Fürth,65',0,0,2.3,2.2,5.0,0.39913043478260873,0.41727272727272724,0.1836
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:24:27,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:24:27,VfL 1899 Osnabrück,Eintr. Braunschweig,63',0,3,100.0,50.0,1.0,0.0097087,0.0194174,0.97087
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:24:27,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:24:27,Erzgebirge Aue,SpVgg Unterhaching,24',0,0,1.9,3.4,3.8,0.48571578947368427,0.2714294117647059,0.24285789473684213
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:24:27,Hallescher_FC_versus_SC_Verl,2024-04-20,14:24:27,Hallescher FC,SC Verl,24',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:24:27,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:24:27,VfB Lübeck,Borussia Dortmund II,24',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:24:27,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:24:27,RC Celta de Vigo,UD Las Palmas,24',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:24:27,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:24:27,1860 München,1. FC Saarbrücken,22',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:24:27,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:24:27,Dynamo Dresden,FC Viktoria Köln,22',0,0,1.27,5.0,9.0,0.7167874015748031,0.182064,0.10114666666666666
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:24:27,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:24:27,Sudeva Delhi FC,FC Bengaluru United,90'+4,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:24:27,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:24:27,Phrae United,Ayutthaya United,90'+1,0,1,90.0,8.5,1.03,0.010104444444444444,0.10698823529411765,0.8829126213592232
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:24:27,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:24:27,Bandirmaspor,Tuzlaspor,85',1,1,4.7,1.4,6.5,0.19684255319148936,0.6608285714285714,0.1423323076923077
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:24:27,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:24:27,Ethio Electric SC,Oromia Police Fc,72',1,0,1.08,7.0,25.0,0.8350833333333333,0.12884142857142858,0.0360756
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:24:27,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:24:27,Skövde AIK,Trelleborgs FF,68',1,0,1.3,3.8,13.0,0.6934307692307692,0.2372263157894737,0.06934307692307692
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:24:27,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:24:27,FC Rosengaard 1917,Onsala BK,66',1,1,2.3,2.1,5.2,0.3940826086956522,0.43161428571428573,0.17430576923076924
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:24:27,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:24:27,Pattaya United FC,Chanthaburi,66',1,1,2.2,2.1,6.0,0.4142,0.43392380952380954,0.15187333333333333
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:24:27,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:24:27,Roea (F),Vålerenga (F),66',0,2,70.0,18.0,1.0,0.013353142857142857,0.051928888888888886,0.93472
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:24:39,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:24:39,Istanbulspor AS,Fatih Karagümrük,81',0,0,11.0,1.65,2.55,0.08347,0.5564666666666668,0.3600666666666667
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:24:39,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:24:39,1. FC Kaiserslautern,SV Wehen Wies.,66',1,0,1.22,5.0,15.0,0.7545245901639345,0.184104,0.061368
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:24:39,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:24:39,Fortuna Düsseldorf,Greuther Fürth,65',0,0,2.3,2.2,5.0,0.39913043478260873,0.41727272727272724,0.1836
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:24:39,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:24:39,VfL 1899 Osnabrück,Eintr. Braunschweig,63',0,3,100.0,50.0,1.0,0.0097087,0.0194174,0.97087
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:24:39,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:24:39,Erzgebirge Aue,SpVgg Unterhaching,24',0,0,1.9,3.4,3.8,0.48571578947368427,0.2714294117647059,0.24285789473684213
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:24:39,Hallescher_FC_versus_SC_Verl,2024-04-20,14:24:39,Hallescher FC,SC Verl,24',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:24:39,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:24:39,VfB Lübeck,Borussia Dortmund II,24',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:24:39,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:24:39,RC Celta de Vigo,UD Las Palmas,24',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:24:39,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:24:39,1860 München,1. FC Saarbrücken,22',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:24:39,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:24:39,Dynamo Dresden,FC Viktoria Köln,22',0,0,1.27,5.0,9.0,0.7167874015748031,0.182064,0.10114666666666666
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:24:39,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:24:39,Sudeva Delhi FC,FC Bengaluru United,90'+4,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:24:39,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:24:39,Phrae United,Ayutthaya United,90'+2,0,1,90.0,8.5,1.03,0.010104444444444444,0.10698823529411765,0.8829126213592232
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:24:39,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:24:39,Bandirmaspor,Tuzlaspor,85',1,1,4.7,1.4,6.5,0.19684255319148936,0.6608285714285714,0.1423323076923077
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:24:39,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:24:39,Ethio Electric SC,Oromia Police Fc,72',1,0,1.08,7.0,25.0,0.8350833333333333,0.12884142857142858,0.0360756
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:24:39,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:24:39,Skövde AIK,Trelleborgs FF,68',1,0,1.3,3.8,13.0,0.6934307692307692,0.2372263157894737,0.06934307692307692
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:24:39,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:24:39,FC Rosengaard 1917,Onsala BK,67',1,1,2.3,2.1,5.2,0.3940826086956522,0.43161428571428573,0.17430576923076924
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:24:39,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:24:39,Pattaya United FC,Chanthaburi,67',1,1,2.2,2.1,6.0,0.4142,0.43392380952380954,0.15187333333333333
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:24:39,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:24:39,Roea (F),Vålerenga (F),66',0,2,70.0,18.0,1.0,0.013353142857142857,0.051928888888888886,0.93472
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:24:55,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:24:55,Istanbulspor AS,Fatih Karagümrük,82',0,0,11.0,1.65,2.55,0.08347,0.5564666666666668,0.3600666666666667
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:24:55,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:24:55,1. FC Kaiserslautern,SV Wehen Wies.,67',1,0,1.22,5.0,15.0,0.7545245901639345,0.184104,0.061368
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:24:55,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:24:55,Fortuna Düsseldorf,Greuther Fürth,66',0,0,2.3,2.2,5.0,0.39913043478260873,0.41727272727272724,0.1836
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:24:55,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:24:55,VfL 1899 Osnabrück,Eintr. Braunschweig,64',0,3,100.0,50.0,1.0,0.0097087,0.0194174,0.97087
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:24:55,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:24:55,Erzgebirge Aue,SpVgg Unterhaching,25',0,0,1.9,3.4,3.8,0.48571578947368427,0.2714294117647059,0.24285789473684213
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:24:55,Hallescher_FC_versus_SC_Verl,2024-04-20,14:24:55,Hallescher FC,SC Verl,25',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:24:55,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:24:55,VfB Lübeck,Borussia Dortmund II,24',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:24:55,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:24:55,RC Celta de Vigo,UD Las Palmas,24',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:24:55,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:24:55,1860 München,1. FC Saarbrücken,22',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:24:55,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:24:55,Dynamo Dresden,FC Viktoria Köln,22',0,0,1.27,5.0,9.0,0.7167874015748031,0.182064,0.10114666666666666
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:24:55,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:24:55,Sudeva Delhi FC,FC Bengaluru United,90'+4,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:24:55,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:24:55,Phrae United,Ayutthaya United,90'+2,0,1,120.0,9.0,1.03,0.007643,0.10190666666666666,0.8904466019417475
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:24:55,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:24:55,Bandirmaspor,Tuzlaspor,86',1,1,4.7,1.35,6.5,0.19213829787234044,0.6689259259259259,0.13893076923076925
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:24:55,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:24:55,Ethio Electric SC,Oromia Police Fc,72',1,0,1.08,7.0,25.0,0.8350833333333333,0.12884142857142858,0.0360756
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:24:55,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:24:55,Skövde AIK,Trelleborgs FF,69',1,0,1.3,3.8,13.0,0.6934307692307692,0.2372263157894737,0.06934307692307692
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:24:55,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:24:55,FC Rosengaard 1917,Onsala BK,67',1,1,2.3,2.1,5.2,0.3940826086956522,0.43161428571428573,0.17430576923076924
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:24:55,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:24:55,Pattaya United FC,Chanthaburi,67',1,1,2.4,2.0,5.5,0.37930833333333336,0.45517,0.16551636363636366
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:24:55,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:24:55,Roea (F),Vålerenga (F),66',0,2,70.0,18.0,1.0,0.013353142857142857,0.051928888888888886,0.93472
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:25:10,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:25:10,Istanbulspor AS,Fatih Karagümrük,82',0,0,11.0,1.65,2.55,0.08347,0.5564666666666668,0.3600666666666667
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:25:10,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:25:10,1. FC Kaiserslautern,SV Wehen Wies.,67',1,0,1.22,5.0,15.0,0.7545245901639345,0.184104,0.061368
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:25:10,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:25:10,Fortuna Düsseldorf,Greuther Fürth,66',0,0,2.3,2.2,5.0,0.39913043478260873,0.41727272727272724,0.1836
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:25:10,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:25:10,VfL 1899 Osnabrück,Eintr. Braunschweig,64',0,3,100.0,50.0,1.0,0.0097087,0.0194174,0.97087
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:25:10,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:25:10,Erzgebirge Aue,SpVgg Unterhaching,25',0,0,1.9,3.4,3.8,0.48571578947368427,0.2714294117647059,0.24285789473684213
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:25:10,Hallescher_FC_versus_SC_Verl,2024-04-20,14:25:10,Hallescher FC,SC Verl,25',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:25:10,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:25:10,VfB Lübeck,Borussia Dortmund II,24',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:25:10,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:25:10,RC Celta de Vigo,UD Las Palmas,24',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:25:10,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:25:10,1860 München,1. FC Saarbrücken,22',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:25:10,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:25:10,Dynamo Dresden,FC Viktoria Köln,22',0,0,1.27,5.0,9.0,0.7167874015748031,0.182064,0.10114666666666666
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:25:10,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:25:10,Sudeva Delhi FC,FC Bengaluru United,90'+5,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:25:10,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:25:10,Phrae United,Ayutthaya United,90'+2,0,1,120.0,9.0,1.02,0.007576916666666667,0.10102555555555555,0.8914019607843137
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:25:10,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:25:10,Bandirmaspor,Tuzlaspor,86',1,1,4.7,1.35,6.5,0.19213829787234044,0.6689259259259259,0.13893076923076925
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:25:10,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:25:10,Ethio Electric SC,Oromia Police Fc,72',1,0,1.08,7.0,25.0,0.8350833333333333,0.12884142857142858,0.0360756
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:25:10,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:25:10,Skövde AIK,Trelleborgs FF,69',1,0,1.3,3.8,13.0,0.6934307692307692,0.2372263157894737,0.06934307692307692
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:25:10,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:25:10,FC Rosengaard 1917,Onsala BK,67',1,1,2.3,2.1,5.2,0.3940826086956522,0.43161428571428573,0.17430576923076924
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:25:10,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:25:10,Pattaya United FC,Chanthaburi,67',1,1,2.4,1.85,6.0,0.3707416666666667,0.48096216216216214,0.14829666666666666
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:25:10,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:25:10,Roea (F),Vålerenga (F),66',0,2,70.0,18.0,1.0,0.013353142857142857,0.051928888888888886,0.93472
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:25:24,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:25:24,Istanbulspor AS,Fatih Karagümrük,82',0,0,11.0,1.65,2.55,0.08347,0.5564666666666668,0.3600666666666667
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:25:24,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:25:24,1. FC Kaiserslautern,SV Wehen Wies.,67',1,0,1.22,5.0,15.0,0.7545245901639345,0.184104,0.061368
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:25:24,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:25:24,Fortuna Düsseldorf,Greuther Fürth,66',0,0,2.4,2.1,5.5,0.3877125,0.44309999999999994,0.16918363636363634
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:25:24,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:25:24,VfL 1899 Osnabrück,Eintr. Braunschweig,64',0,3,100.0,50.0,1.0,0.0097087,0.0194174,0.97087
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:25:24,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:25:24,Erzgebirge Aue,SpVgg Unterhaching,25',0,0,1.9,3.1,4.0,0.4789473684210527,0.2935483870967742,0.2275
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:25:24,Hallescher_FC_versus_SC_Verl,2024-04-20,14:25:24,Hallescher FC,SC Verl,25',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:25:24,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:25:24,VfB Lübeck,Borussia Dortmund II,25',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:25:24,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:25:24,RC Celta de Vigo,UD Las Palmas,24',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:25:24,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:25:24,1860 München,1. FC Saarbrücken,23',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:25:24,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:25:24,Dynamo Dresden,FC Viktoria Köln,23',0,0,1.27,5.0,9.0,0.7167874015748031,0.182064,0.10114666666666666
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:25:24,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:25:24,Sudeva Delhi FC,FC Bengaluru United,90'+5,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:25:24,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:25:24,Phrae United,Ayutthaya United,90'+2,0,1,120.0,9.0,1.02,0.007576916666666667,0.10102555555555555,0.8914019607843137
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:25:24,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:25:24,Bandirmaspor,Tuzlaspor,86',1,1,4.7,1.35,6.5,0.19213829787234044,0.6689259259259259,0.13893076923076925
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:25:24,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:25:24,Ethio Electric SC,Oromia Police Fc,73',1,0,1.08,7.0,25.0,0.8350833333333333,0.12884142857142858,0.0360756
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:25:24,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:25:24,Skövde AIK,Trelleborgs FF,69',1,0,1.3,3.8,13.0,0.6934307692307692,0.2372263157894737,0.06934307692307692
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:25:24,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:25:24,FC Rosengaard 1917,Onsala BK,67',1,1,2.3,2.1,5.2,0.3940826086956522,0.43161428571428573,0.17430576923076924
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:25:24,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:25:24,Pattaya United FC,Chanthaburi,67',1,1,2.4,1.85,6.0,0.3707416666666667,0.48096216216216214,0.14829666666666666
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:25:24,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:25:24,Roea (F),Vålerenga (F),66',0,2,70.0,18.0,1.0,0.013353142857142857,0.051928888888888886,0.93472
